廠商統編,廠商聯絡人,電話,日期,時段,採購單號,來源單號,主檔備註,品號,品名,數量,製造日期,有效期,批號,商品條碼,群品,明細備註,入倉單號,虛擬倉,庫存等級,版本號,原因代碼
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-135,,BV0006,LOTTE巧克力布雪蛋糕－經典起司口味(12顆裝),480,,2027/04/01,,,良品,儲T06B0605-0|棧一般木頭|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-136,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0014-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-137,,BV0007,LOTTE巧克力布雪蛋糕(6顆裝),960,,2027/04/22,,,良品,儲T07A0034-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-138,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0054-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-139,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0174-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-140,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0254-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-141,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0274-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-142,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0312-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-143,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0332-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-144,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0334-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-145,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0354-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-146,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),160,,2027/04/10,,,良品,儲T07A0392-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-147,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07A0455-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-148,,BV0005,LOTTE巧克力布雪蛋糕－經典起司口味(6顆裝),960,,2027/04/21,,,良品,儲T07B0345-0|棧一般木頭|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-149,,BV0007,LOTTE巧克力布雪蛋糕(6顆裝),960,,2027/04/22,,,良品,儲T07B0363-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-3-150,,BV0011,LOTTE巧克力派－日式抹茶口味(12顆裝),480,,2027/04/10,,,良品,儲T07B0365-0|棧一般木頭|6/22-3,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-151,,BV0006,LOTTE巧克力布雪蛋糕－經典起司口味(12顆裝),400,,2027/03/20,,,良品,儲T09A0374-0|棧中華紅板|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-152,,BV0006,LOTTE巧克力布雪蛋糕－經典起司口味(12顆裝),160,,2027/03/20,,,良品,儲T09A0374-0|棧中華紅板|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-153,,BV0006,LOTTE巧克力布雪蛋糕－經典起司口味(12顆裝),640,,2027/03/20,,,良品,儲T10B0246-0|棧一般木頭|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-2-154,,BV0006,LOTTE巧克力布雪蛋糕－經典起司口味(12顆裝),560,,2027/03/20,,,良品,儲T10B0306-0|棧一般木頭|6/22-2,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-155,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1172-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-156,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1192-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-157,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1271-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-158,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1331-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-159,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1351-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-160,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1353-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-161,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1373-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-162,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1392-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-163,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19A1393-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-164,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1412-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-165,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1413-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-166,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1452-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-167,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1453-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-168,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/03/11,,,良品,儲A19A1513-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-169,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19B1362-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-170,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19B1382-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-171,,DK9051,LOTTE 青葡萄糖153g,1200,,2027/04/14,,,良品,儲A19B1402-0|棧塑膠寬|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-172,,DK9012,LOTTE檸檬糖17.5g,288,,2027/04/06,,,良品,儲C07A0113-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-173,,DK9012,LOTTE檸檬糖17.5g,2736,,2027/03/26,,,良品,儲C07A0173-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-174,,DK9012,LOTTE檸檬糖17.5g,6720,,2027/04/06,,,良品,儲C11B0047-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-175,,DK9012,LOTTE檸檬糖17.5g,6720,,2027/03/26,,,良品,儲C11B0127-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-176,,DK9012,LOTTE檸檬糖17.5g,6720,,2027/04/06,,,良品,儲C11B0167-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-177,,DK9075,LOTTE檸檬糖17.5g  FOX PX,6720,,2027/03/26,,,良品,儲T06A0053-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-178,,DK9051,LOTTE 青葡萄糖153g,720,,2027/04/14,,,良品,儲T11A0155-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-179,,DK9051,LOTTE 青葡萄糖153g,560,,2027/04/29,,,良品,儲T11A0175-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-180,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T11A0193-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-181,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T11A0194-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-182,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T11A0274-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-183,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T12A0374-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-184,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T12A0431-0|棧#N/A|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-185,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/14,,,良品,儲T12B0044-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-186,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/14,,,良品,儲T12B0423-0|棧一般木頭|6/22-4,,A37,,,
27712880,樂天,,2026/06/18,,,LOTTE-20260618-6-22-4-187,,DK9051,LOTTE 青葡萄糖153g,840,,2027/04/29,,,良品,儲T12B0484-0|棧一般木頭|6/22-4,,A37,,,
